
19.31317,  0.95328, 326.88499, -13.01108,  3.20404, -0.03453, -19.27216,  1.90655, 406.33046, -14.63746, -10.46954,  0.50930
19.02613,  1.07762, 326.88499, -13.01108,  3.20404, -0.07769, -19.23116,  1.69932, 405.91668, -14.86980, -10.46954,  0.37982
19.14915,  0.91183, 328.12633, -13.08852,  3.24917, -0.01726, -18.98513,  1.74076, 405.08913, -15.02470, -10.46954,  0.47477
19.02613,  0.70459, 328.54011, -13.16597,  3.29430, -0.09495, -19.02613,  1.57498, 405.08913, -15.17959, -10.46954,  0.41435
19.23116,  0.62170, 329.36766, -13.32086,  3.29430, -0.10359, -19.02613,  1.32630, 403.84779, -15.41193, -10.51467,  0.48340
19.10814,  0.53881, 329.36766, -13.32086,  3.29430, -0.02590, -19.23116,  1.03617, 403.43401, -15.64427, -10.55980,  0.46614
19.14915,  0.78749, 330.60900, -13.39831,  3.33942, -0.06906, -18.78011,  0.53881, 403.02023, -15.72172, -10.51467,  0.35392
19.19015,  0.66315, 331.02278, -13.47576,  3.38455,  0.01726, -19.02613,  0.70459, 402.60645, -15.95406, -10.55980,  0.35392
18.94412,  0.74604, 331.43656, -13.55320,  3.33942, -0.06906, -18.98513,  0.33157, 402.19268, -16.18640, -10.51467,  0.37118
18.90312,  0.70459, 331.43656, -13.70810,  3.42968, -0.18128, -18.98513,  0.12434, 401.77890, -16.26385, -10.46954,  0.35392
19.14915,  0.45591, 331.85034, -13.86299,  3.51993,  0.09495, -18.86211,  0.04145, 400.95134, -16.41874, -10.46954,  0.31939
19.19015,  0.58025, 332.26411, -13.70810,  3.42968,  0.03453, -18.86211,  0.00000, 400.12378, -16.41874, -10.55980,  0.35392
19.39517,  0.66315, 331.85034, -13.86299,  3.51993,  0.00000, -19.02613,  0.00000, 399.29623, -16.57363, -10.46954,  0.37118
18.90312,  0.49736, 331.85034, -13.86299,  3.51993, -0.06043, -18.98513,  0.00000, 398.88245, -16.49619, -10.42442,  0.37118
19.43618,  0.33157, 332.67789, -14.01789,  3.51993, -0.06906, -19.06714,  0.08289, 398.88245, -16.49619, -10.42442,  0.31939
19.10814,  0.45591, 333.91923, -14.17278,  3.61019,  0.01726, -19.68221,  0.16579, 398.05489, -16.65108, -10.42442,  0.37118
18.94412,  0.62170, 333.91923, -14.40512,  3.65531,  0.00000, -19.47718,  0.29013, 398.05489, -16.65108, -10.42442,  0.45751
19.35417,  0.08289, 334.74678, -14.56001,  3.74557, -0.06043, -19.27216,  0.20723, 398.88245, -16.80597, -10.42442,  0.35392
18.94412, -0.24868, 335.98812, -14.79235,  3.70044,  0.08632, -18.98513,  0.04145, 398.05489, -16.80597, -10.42442,  0.25033
18.94412, -0.12434, 335.57434, -14.86980,  3.83582,  0.06043, -19.10814,  0.33157, 397.22733, -16.80597, -10.42442,  0.37118
18.37006, -0.29013, 336.81568, -14.94725,  3.88095,  0.00000, -19.10814,  0.24868, 397.22733, -16.80597, -10.42442,  0.28486
18.57508, -0.33157, 337.22946, -15.10214,  3.92608,  0.00863, -18.98513,  0.70459, 396.39978, -16.88342, -10.42442,  0.45751
18.65709, -0.16579, 337.64323, -15.17959,  3.88095,  0.06043, -18.98513,  0.12434, 396.39978, -16.88342, -10.42442,  0.37118
18.61609, -0.37302, 338.05701, -15.25704,  3.92608, -0.01726, -18.98513,  0.20723, 395.98600, -16.96087, -10.37929,  0.44024
18.69810, -0.58025, 338.05701, -15.41193,  4.01633,  0.00000, -18.94412,  0.24868, 395.98600, -16.96087, -10.37929,  0.28486
18.20604, -0.66315, 338.88457, -15.56682,  4.01633,  0.05179, -19.27216,  0.24868, 395.15844, -16.96087, -10.46954,  0.30213
18.57508, -0.45591, 338.88457, -15.72172,  4.10659,  0.04316, -18.73910, -0.04145, 395.57222, -17.03831, -10.42442,  0.32802
18.49307, -0.78749, 339.71213, -15.87661,  4.10659, -0.02590, -19.02613,  0.24868, 394.74466, -17.19321, -10.42442,  0.28486
18.32905, -1.07762, 339.29835, -15.79916,  4.15172,  0.00863, -18.94412, -0.12434, 394.74466, -17.34810, -10.42442,  0.33666
18.49307, -0.45591, 340.12591, -15.95406,  4.15172,  0.12948, -19.02613,  0.00000, 394.74466, -17.34810, -10.42442,  0.31076
18.24705, -0.82893, 339.71213, -16.03150,  4.19684,  0.00863, -18.82111, -0.29013, 394.33089, -17.42555, -10.46954,  0.25897
18.04202, -0.70459, 340.53968, -16.18640,  4.19684,  0.12085, -19.10814, -0.20723, 393.08955, -17.50300, -10.51467,  0.25033
18.20604, -0.45591, 339.71213, -16.18640,  4.28710,  0.04316, -19.27216, -0.20723, 394.33089, -17.58044, -10.46954,  0.28486
18.00102, -0.53881, 339.71213, -16.34129,  4.28710, -0.00863, -18.90312, -0.16579, 393.08955, -17.50300, -10.51467,  0.36255
18.41106, -0.58025, 340.53968, -16.49619,  4.28710,  0.10359, -19.23116, -0.49736, 393.50333, -17.73534, -10.46954,  0.24170
18.37006, -1.07762, 340.12591, -16.65108,  4.37735,  0.04316, -18.82111, -0.33157, 392.67577, -17.73534, -10.55980,  0.33666
17.67298, -0.87038, 340.95346, -16.72853,  4.37735,  0.08632, -18.86211, -0.04145, 392.67577, -17.73534, -10.46954,  0.24170
18.32905, -0.74604, 341.36724, -16.88342,  4.37735,  0.03453, -18.53408, -0.45591, 391.43444, -17.81278, -10.51467,  0.26760
18.12403, -1.16051, 341.78102, -16.96087,  4.33223,  0.04316, -19.02613, -0.33157, 391.43444, -17.81278, -10.51467,  0.36255
