
18.69810, -0.16579, 264.40444, -12.54640, -9.16085,  0.94954, -17.42695,  0.91183, 284.26581, -12.62384, -8.21318, -0.54383
18.78011, -0.53881, 263.57689, -12.54640, -9.07060,  0.88048, -17.42695,  0.87038, 283.02448, -12.85618, -8.25830, -0.55246
18.86211, -0.66315, 263.99067, -12.77874, -9.02547,  0.93228, -17.09892,  0.70459, 283.02448, -13.01108, -8.34856, -0.63878
18.37006, -1.61642, 265.23200, -13.08852, -8.93521,  0.94954, -17.09892,  0.37302, 284.67959, -13.32086, -8.43881, -0.55246
18.20604, -1.61642, 269.78356, -13.55320, -8.89009,  0.93228, -16.52485,  0.41447, 286.74848, -13.55320, -8.57420, -0.79416
17.63198, -2.11378, 275.99024, -14.25023, -9.02547,  0.94954, -17.01691,  0.41447, 290.47249, -13.94044, -8.79983, -0.64741
17.59097, -1.74076, 284.67959, -15.02470, -9.11572,  0.83732, -16.72988,  0.82893, 295.43783, -14.56001, -9.07060, -0.70784
17.75499, -1.61642, 296.26539, -15.87661, -9.29623,  0.88912, -17.22193,  0.53881, 303.71340, -15.33448, -9.47674, -0.88048
17.34494, -1.20196, 309.50630, -16.96087, -9.47674,  0.88048, -17.54997,  0.66315, 313.23030, -16.18640, -9.97314, -0.80279
17.50896, -0.53881, 322.33343, -17.96768, -9.70238,  0.94091, -17.75499,  0.91183, 322.33343, -16.96087, -10.42442, -0.72510
17.26294, -0.20723, 331.43656, -18.74215, -9.83776,  0.77690, -17.96001,  1.03617, 328.95389, -17.58044, -10.65005, -0.80279
17.09892, -0.16579, 335.98812, -18.97449, -9.79263,  0.73374, -18.28805,  1.24340, 330.60900, -17.65789, -10.83056, -0.74237
16.77088, -0.87038, 332.26411, -18.89704, -9.74751,  0.80279, -17.67298,  1.16051, 326.05744, -17.50300, -10.65005, -0.76827
16.48385, -0.82893, 324.40232, -18.35491, -9.56700,  0.71647, -17.50896,  0.74604, 316.95431, -16.72853, -10.19878, -0.88048
16.11481, -1.45064, 311.16141, -17.27065, -9.38649,  0.82869, -16.93490,  0.82893, 306.19607, -15.95406, -9.65725, -0.83732
16.64787, -1.16051, 299.16184, -16.57363, -9.07060,  0.76827, -16.89389,  0.37302, 293.78272, -15.02470, -9.16085, -0.66468
16.77088, -1.32630, 287.98982, -15.56682, -8.93521,  0.74237, -16.77088,  0.12434, 283.85203, -14.25023, -8.79983, -0.61289
17.38595, -0.45591, 279.30047, -15.02470, -8.93521,  0.74237, -16.23782, -0.33157, 275.99024, -13.55320, -8.39369, -0.74237
18.32905, -0.91183, 273.50757, -14.56001, -8.84496,  0.99270, -16.27882, -0.29013, 272.68001, -13.39831, -8.21318, -0.67331
18.41106, -0.53881, 271.43868, -14.17278, -8.79983,  1.07902, -16.81188,  0.00000, 272.68001, -13.55320, -8.21318, -0.66468
18.41106, -0.66315, 270.61112, -14.32767, -8.79983,  1.05313, -16.40184, -0.53881, 275.16268, -13.55320, -8.30343, -0.69921
18.73910, -1.61642, 272.68001, -14.40512, -8.84496,  1.01860, -16.60686, -0.24868, 276.81780, -13.70810, -8.39369, -0.71647
18.45207, -2.07234, 274.74891, -14.71491, -8.84496,  1.07039, -16.77088, -0.70459, 278.47291, -14.01789, -8.48394, -0.70784
17.87800, -1.86510, 280.95558, -15.17959, -8.93521,  0.94091, -16.60686, -0.49736, 283.02448, -14.25023, -8.70958, -0.62152
18.12403, -2.03089, 289.64493, -15.87661, -9.02547,  0.94091, -16.48385, -0.33157, 288.40360, -14.63746, -8.93521, -0.71647
18.00102, -1.65787, 300.81695, -16.72853, -9.25111,  0.95817, -16.56586, -0.20723, 296.26539, -15.25704, -9.29623, -0.77690
18.00102, -1.49208, 313.64408, -17.58044, -9.56700,  0.96681, -17.46796, -0.12434, 306.19607, -16.10895, -9.65725, -0.73374
18.04202, -1.36774, 326.88499, -18.50980, -9.79263,  0.84595, -17.91901,  0.24868, 315.71298, -16.65108, -10.06340, -0.79416
17.96001, -0.70459, 337.22946, -19.20683, -10.01827,  0.80279, -18.04202,  0.87038, 321.91965, -17.03831, -10.37929, -0.80279
17.59097, -1.32630, 341.78102, -19.59406, -9.97314,  0.72510, -18.00102,  1.07762, 323.57477, -17.03831, -10.37929, -0.72510
16.72988, -0.87038, 340.95346, -19.43917, -9.97314,  0.68194, -18.04202,  1.28485, 319.85076, -16.80597, -10.24391, -0.63878
16.52485, -1.65787, 332.67789, -18.97449, -9.79263,  0.65605, -17.42695,  1.07762, 312.40275, -16.34129, -9.97314, -0.67331
16.19682, -1.36774, 320.67832, -18.12257, -9.61212,  0.62152, -17.18093,  0.58025, 301.64451, -15.33448, -9.52187, -0.71647
16.19682, -1.78221, 307.43741, -17.03831, -9.34136,  0.62152, -16.89389,  0.62170, 290.47249, -14.56001, -8.98034, -0.63015
16.64787, -1.28485, 295.85161, -16.10895, -9.16085,  0.76827, -16.81188,  0.82893, 281.78314, -13.86299, -8.57420, -0.68194
17.05791, -1.28485, 285.50715, -15.33448, -9.02547,  0.90638, -16.44284,  0.87038, 274.74891, -13.47576, -8.34856, -0.61289
17.91901, -0.95328, 278.88669, -14.63746, -8.98034,  0.95817, -16.15581,  0.66315, 271.43868, -13.01108, -8.16805, -0.52656
18.49307, -0.74604, 274.74891, -14.48257, -8.89009,  0.94091, -15.78677,  0.62170, 271.02490, -13.08852, -8.03267, -0.50930
18.73910, -1.36774, 272.26624, -14.17278, -8.89009,  0.99270, -16.19682,  0.78749, 272.68001, -13.24342, -8.21318, -0.61289
18.04202, -1.49208, 270.61112, -14.17278, -8.89009,  0.94954, -15.90978,  0.08289, 274.33513, -13.39831, -8.30343, -0.54383
18.37006, -1.61642, 272.26624, -14.32767, -8.79983,  1.12218, -16.07380,  0.16579, 276.40402, -13.63065, -8.43881, -0.63015
17.91901, -1.74076, 277.23158, -14.63746, -8.98034,  1.04450, -16.15581,  0.04145, 280.12803, -13.86299, -8.57420, -0.63878
17.96001, -1.36774, 284.67959, -15.17959, -9.11572,  1.15671, -17.01691,  0.20723, 285.09337, -14.32767, -8.75470, -0.65605
17.91901, -1.32630, 294.19649, -15.79916, -9.25111,  1.15671, -17.22193,  0.20723, 292.12760, -14.86980, -9.07060, -0.75100
